participant_code,group,medical_experience,legal_experience,conlang_experience,native_english,item_id,topic,llm_answer,correct_answer,model_correct,llm_logit_difference
P104,intervention,0.0,0.0,1.0,1.0,Contracts_27,Contracts,B,B,1,4.189654742026424
P104,intervention,0.0,0.0,1.0,1.0,Contracts_28,Contracts,B,B,1,0.6931471805599456
P104,intervention,0.0,0.0,1.0,1.0,Contracts_29,Contracts,B,A,0,-1.2527629684953676
P104,intervention,0.0,0.0,1.0,1.0,Contracts_3,Contracts,A,A,1,3.976080641728365
P104,intervention,0.0,0.0,1.0,1.0,Contracts_30,Contracts,A,A,1,-3.49650756146648
P104,intervention,0.0,0.0,1.0,1.0,Contracts_36,Contracts,A,B,0,0.0
P104,intervention,0.0,0.0,1.0,1.0,Contracts_41,Contracts,A,A,1,0.7672551527136672
P104,intervention,0.0,0.0,1.0,1.0,Contracts_44,Contracts,B,B,1,0.9808292530117266
P104,intervention,0.0,0.0,1.0,1.0,Contracts_49,Contracts,B,B,1,0.287682072451781
P104,intervention,0.0,0.0,1.0,1.0,Contracts_61,Contracts,A,B,0,-0.4013413909243026
P104,intervention,0.0,0.0,1.0,1.0,Evidence_19,Evidence,A,A,1,3.976080641728365
P104,intervention,0.0,0.0,1.0,1.0,Evidence_21,Evidence,B,A,0,1.2527629684953676
P104,intervention,0.0,0.0,1.0,1.0,Evidence_36,Evidence,B,B,1,4.189654742026424
P104,intervention,0.0,0.0,1.0,1.0,Evidence_37,Evidence,A,B,0,-0.4269293467764641
P104,intervention,0.0,0.0,1.0,1.0,Evidence_51,Evidence,A,A,1,3.496507561466479
P104,intervention,0.0,0.0,1.0,1.0,Evidence_53,Evidence,B,A,0,-0.819709903868375
P104,intervention,0.0,0.0,1.0,1.0,Evidence_54,Evidence,B,B,1,4.043051267834549
P104,intervention,0.0,0.0,1.0,1.0,Evidence_58,Evidence,A,A,1,-0.4183685129440722
P104,intervention,0.0,0.0,1.0,1.0,Evidence_61,Evidence,B,B,1,2.19722457733622
P104,intervention,0.0,0.0,1.0,1.0,Evidence_64,Evidence,B,B,1,3.496507561466479
P104,intervention,0.0,0.0,1.0,1.0,Evidence_69,Evidence,A,A,1,4.394449154672437
P104,intervention,0.0,0.0,1.0,1.0,Evidence_9,Evidence,B,B,1,1.9965538818740687
P104,intervention,0.0,0.0,1.0,1.0,Surgery_15,Surgery,B,B,1,1.7346010553881064
P104,intervention,0.0,0.0,1.0,1.0,Surgery_152,Surgery,A,A,1,4.189654742026424
P104,intervention,0.0,0.0,1.0,1.0,Surgery_225,Surgery,B,B,1,1.0986122886681098
P104,intervention,0.0,0.0,1.0,1.0,Surgery_229,Surgery,A,A,1,1.7346010553881064
P104,intervention,0.0,0.0,1.0,1.0,Surgery_249,Surgery,B,B,1,4.595119850134589
P104,intervention,0.0,0.0,1.0,1.0,Surgery_25,Surgery,B,B,1,4.394449154672437
P104,intervention,0.0,0.0,1.0,1.0,Surgery_265,Surgery,A,B,0,0.5790338737925244
P104,intervention,0.0,0.0,1.0,1.0,Surgery_280,Surgery,B,B,1,-0.5389965007326873
P104,intervention,0.0,0.0,1.0,1.0,Surgery_283_flipped,Surgery,B,A,0,0.4183685129440722
P104,intervention,0.0,0.0,1.0,1.0,Surgery_50,Surgery,B,A,0,1.7346010553881064
P104,intervention,0.0,0.0,1.0,1.0,Surgery_62,Surgery,A,A,1,1.2992829841302609
P104,intervention,0.0,0.0,1.0,1.0,Surgery_84,Surgery,A,A,1,4.595119850134589
P104,intervention,0.0,0.0,1.0,1.0,jbo_111,jbo,A,A,1,0.6190392084062236
P104,intervention,0.0,0.0,1.0,1.0,jbo_12,jbo,A,A,1,1.0986122886681098
P104,intervention,0.0,0.0,1.0,1.0,jbo_26,jbo,B,A,0,4.595119850134589
P104,intervention,0.0,0.0,1.0,1.0,jbo_30,jbo,A,A,1,4.595119850134589
P104,intervention,0.0,0.0,1.0,1.0,jbo_39,jbo,A,B,0,0.7537718023763803
P104,intervention,0.0,0.0,1.0,1.0,jbo_44,jbo,A,A,1,4.595119850134589
P104,intervention,0.0,0.0,1.0,1.0,jbo_45,jbo,B,B,1,1.3862943611198908
P104,intervention,0.0,0.0,1.0,1.0,jbo_47,jbo,B,B,1,1.0986122886681098
P104,intervention,0.0,0.0,1.0,1.0,jbo_54,jbo,A,A,1,4.595119850134589
P104,intervention,0.0,0.0,1.0,1.0,jbo_55,jbo,B,B,1,1.3862943611198908
P104,intervention,0.0,0.0,1.0,1.0,jbo_63,jbo,B,B,1,4.595119850134589
P104,intervention,0.0,0.0,1.0,1.0,jbo_71,jbo,A,B,0,4.595119850134589
P105,intervention,0.0,0.0,0.0,1.0,Contracts_13,Contracts,A,A,1,1.3291359472799422
P105,intervention,0.0,0.0,0.0,1.0,Contracts_20,Contracts,A,A,1,1.1856236656577395
P105,intervention,0.0,0.0,0.0,1.0,Contracts_27,Contracts,B,B,1,1.0479685558493548
P105,intervention,0.0,0.0,0.0,1.0,Contracts_28,Contracts,B,B,1,1.2661500492778275
P105,intervention,0.0,0.0,0.0,1.0,Contracts_29,Contracts,B,A,0,1.0986122886681098
P105,intervention,0.0,0.0,0.0,1.0,Contracts_3,Contracts,A,A,1,1.2992829841302609
P105,intervention,0.0,0.0,0.0,1.0,Contracts_30,Contracts,A,A,1,0.6931471805599456
P105,intervention,0.0,0.0,0.0,1.0,Contracts_36,Contracts,A,B,0,1.265666373331276
P105,intervention,0.0,0.0,0.0,1.0,Contracts_41,Contracts,A,A,1,1.1155618469818829
P105,intervention,0.0,0.0,0.0,1.0,Contracts_44,Contracts,B,B,1,0.4013413909243027
P105,intervention,0.0,0.0,0.0,1.0,Contracts_49,Contracts,B,B,1,0.9808292530117266
P105,intervention,0.0,0.0,0.0,1.0,Contracts_61,Contracts,A,B,0,0.8472978603872034
P105,intervention,0.0,0.0,0.0,1.0,Evidence_19,Evidence,A,A,1,0.9808292530117266
P105,intervention,0.0,0.0,0.0,1.0,Evidence_21,Evidence,B,A,0,-0.6190392084062235
P105,intervention,0.0,0.0,0.0,1.0,Evidence_36,Evidence,B,B,1,1.3062516534463544
P105,intervention,0.0,0.0,0.0,1.0,Evidence_37,Evidence,A,B,0,0.8979415932059583
P105,intervention,0.0,0.0,0.0,1.0,Evidence_51,Evidence,A,A,1,0.6190392084062236
P105,intervention,0.0,0.0,0.0,1.0,Evidence_53,Evidence,B,A,0,1.1856236656577395
P105,intervention,0.0,0.0,0.0,1.0,Evidence_54,Evidence,B,B,1,1.1856236656577395
P105,intervention,0.0,0.0,0.0,1.0,Evidence_58,Evidence,A,A,1,1.0986122886681098
P105,intervention,0.0,0.0,0.0,1.0,Evidence_61,Evidence,B,B,1,1.0859738897963869
P105,intervention,0.0,0.0,0.0,1.0,Evidence_64,Evidence,B,B,1,1.3062516534463544
P105,intervention,0.0,0.0,0.0,1.0,Evidence_69,Evidence,A,A,1,1.1155618469818829
P105,intervention,0.0,0.0,0.0,1.0,Evidence_9,Evidence,B,B,1,1.466337068793427
P105,intervention,0.0,0.0,0.0,1.0,Surgery_15,Surgery,B,B,1,1.3862943611198908
P105,intervention,0.0,0.0,0.0,1.0,Surgery_152,Surgery,A,A,1,1.614456743546043
P105,intervention,0.0,0.0,0.0,1.0,Surgery_225,Surgery,B,B,1,1.533930359925955
P105,intervention,0.0,0.0,0.0,1.0,Surgery_229,Surgery,A,A,1,1.7346010553881064
P105,intervention,0.0,0.0,0.0,1.0,Surgery_249,Surgery,B,B,1,1.2259517110447113
P105,intervention,0.0,0.0,0.0,1.0,Surgery_25,Surgery,B,B,1,1.3291359472799422
P105,intervention,0.0,0.0,0.0,1.0,Surgery_265,Surgery,A,B,0,-0.22825865198098005
P105,intervention,0.0,0.0,0.0,1.0,Surgery_280,Surgery,B,B,1,1.7917594692280558
P105,intervention,0.0,0.0,0.0,1.0,Surgery_283_flipped,Surgery,B,A,0,-0.9674421722292669
P105,intervention,0.0,0.0,0.0,1.0,Surgery_50,Surgery,B,A,0,0.8472978603872034
P105,intervention,0.0,0.0,0.0,1.0,Surgery_62,Surgery,A,A,1,1.3062516534463544
P105,intervention,0.0,0.0,0.0,1.0,Surgery_84,Surgery,A,A,1,1.0986122886681098
P105,intervention,0.0,0.0,0.0,1.0,jbo_111,jbo,A,A,1,0.4054651081081642
P105,intervention,0.0,0.0,0.0,1.0,jbo_12,jbo,A,A,1,1.7346010553881064
P105,intervention,0.0,0.0,0.0,1.0,jbo_26,jbo,B,A,0,0.4054651081081642
P105,intervention,0.0,0.0,0.0,1.0,jbo_30,jbo,A,A,1,1.3862943611198908
P105,intervention,0.0,0.0,0.0,1.0,jbo_39,jbo,A,B,0,0.8472978603872034
P105,intervention,0.0,0.0,0.0,1.0,jbo_44,jbo,A,A,1,1.0986122886681098
P105,intervention,0.0,0.0,0.0,1.0,jbo_45,jbo,B,B,1,1.0986122886681098
P105,intervention,0.0,0.0,0.0,1.0,jbo_47,jbo,B,B,1,1.0986122886681098
P105,intervention,0.0,0.0,0.0,1.0,jbo_54,jbo,A,A,1,1.9757631122049946
P105,intervention,0.0,0.0,0.0,1.0,jbo_55,jbo,B,B,1,1.1526795099383855
P105,intervention,0.0,0.0,0.0,1.0,jbo_63,jbo,B,B,1,1.0986122886681098
P105,intervention,0.0,0.0,0.0,1.0,jbo_71,jbo,A,B,0,1.7346010553881064
P106,intervention,0.0,0.0,0.0,1.0,Contracts_13,Contracts,A,A,1,4.595119850134589
P106,intervention,0.0,0.0,0.0,1.0,Contracts_20,Contracts,A,A,1,4.595119850134589
P106,intervention,0.0,0.0,0.0,1.0,Contracts_27,Contracts,B,B,1,0.0
P106,intervention,0.0,0.0,0.0,1.0,Contracts_28,Contracts,B,B,1,4.595119850134589
P106,intervention,0.0,0.0,0.0,1.0,Contracts_29,Contracts,B,A,0,4.595119850134589
P106,intervention,0.0,0.0,0.0,1.0,Contracts_3,Contracts,A,A,1,0.0
P106,intervention,0.0,0.0,0.0,1.0,Contracts_30,Contracts,A,A,1,9.190239700269178
P106,intervention,0.0,0.0,0.0,1.0,Contracts_36,Contracts,A,B,0,6.496078611327636
P106,intervention,0.0,0.0,0.0,1.0,Contracts_41,Contracts,A,A,1,0.0
P106,intervention,0.0,0.0,0.0,1.0,Contracts_44,Contracts,B,B,1,-1.0986122886681098
P106,intervention,0.0,0.0,0.0,1.0,Contracts_49,Contracts,B,B,1,0.0
P106,intervention,0.0,0.0,0.0,1.0,Contracts_61,Contracts,A,B,0,4.595119850134589
P106,intervention,0.0,0.0,0.0,1.0,Evidence_19,Evidence,A,A,1,4.595119850134589
P106,intervention,0.0,0.0,0.0,1.0,Evidence_21,Evidence,B,A,0,0.0
P106,intervention,0.0,0.0,0.0,1.0,Evidence_36,Evidence,B,B,1,4.595119850134589
P106,intervention,0.0,0.0,0.0,1.0,Evidence_37,Evidence,A,B,0,-9.190239700269178
P106,intervention,0.0,0.0,0.0,1.0,Evidence_51,Evidence,A,A,1,-9.190239700269178
P106,intervention,0.0,0.0,0.0,1.0,Evidence_53,Evidence,B,A,0,4.595119850134589
P106,intervention,0.0,0.0,0.0,1.0,Evidence_54,Evidence,B,B,1,2.19722457733622
P106,intervention,0.0,0.0,0.0,1.0,Evidence_58,Evidence,A,A,1,0.0
P106,intervention,0.0,0.0,0.0,1.0,Evidence_61,Evidence,B,B,1,4.595119850134589
P106,intervention,0.0,0.0,0.0,1.0,Evidence_64,Evidence,B,B,1,0.0
P106,intervention,0.0,0.0,0.0,1.0,Evidence_69,Evidence,A,A,1,9.190239700269178
P106,intervention,0.0,0.0,0.0,1.0,Evidence_9,Evidence,B,B,1,0.0
P106,intervention,0.0,0.0,0.0,1.0,Surgery_15,Surgery,B,B,1,0.0
P106,intervention,0.0,0.0,0.0,1.0,Surgery_152,Surgery,A,A,1,4.595119850134589
P106,intervention,0.0,0.0,0.0,1.0,Surgery_225,Surgery,B,B,1,-4.595119850134589
P106,intervention,0.0,0.0,0.0,1.0,Surgery_229,Surgery,A,A,1,4.595119850134589
P106,intervention,0.0,0.0,0.0,1.0,Surgery_249,Surgery,B,B,1,4.595119850134589
P106,intervention,0.0,0.0,0.0,1.0,Surgery_25,Surgery,B,B,1,4.595119850134589
P106,intervention,0.0,0.0,0.0,1.0,Surgery_265,Surgery,A,B,0,0.0
P106,intervention,0.0,0.0,0.0,1.0,Surgery_280,Surgery,B,B,1,0.0
P106,intervention,0.0,0.0,0.0,1.0,Surgery_283_flipped,Surgery,B,A,0,4.595119850134589
P106,intervention,0.0,0.0,0.0,1.0,Surgery_50,Surgery,B,A,0,4.595119850134589
P106,intervention,0.0,0.0,0.0,1.0,Surgery_62,Surgery,A,A,1,4.595119850134589
P106,intervention,0.0,0.0,0.0,1.0,Surgery_84,Surgery,A,A,1,4.595119850134589
P106,intervention,0.0,0.0,0.0,1.0,jbo_111,jbo,A,A,1,0.0
P106,intervention,0.0,0.0,0.0,1.0,jbo_12,jbo,A,A,1,0.4054651081081642
P106,intervention,0.0,0.0,0.0,1.0,jbo_26,jbo,B,A,0,0.0
P106,intervention,0.0,0.0,0.0,1.0,jbo_30,jbo,A,A,1,4.595119850134589
P106,intervention,0.0,0.0,0.0,1.0,jbo_39,jbo,A,B,0,0.0
P106,intervention,0.0,0.0,0.0,1.0,jbo_44,jbo,A,A,1,4.595119850134589
P106,intervention,0.0,0.0,0.0,1.0,jbo_45,jbo,B,B,1,4.595119850134589
P106,intervention,0.0,0.0,0.0,1.0,jbo_47,jbo,B,B,1,-4.595119850134589
P106,intervention,0.0,0.0,0.0,1.0,jbo_54,jbo,A,A,1,0.0
P106,intervention,0.0,0.0,0.0,1.0,jbo_55,jbo,B,B,1,0.0
P106,intervention,0.0,0.0,0.0,1.0,jbo_63,jbo,B,B,1,0.0
P106,intervention,0.0,0.0,0.0,1.0,jbo_71,jbo,A,B,0,4.595119850134589
P107,control,1.0,0.0,0.0,1.0,Contracts_13,Contracts,A,A,1,2.0971411187792364
P107,control,1.0,0.0,0.0,1.0,Contracts_20,Contracts,A,A,1,3.7478219897473855
P107,control,1.0,0.0,0.0,1.0,Contracts_27,Contracts,B,B,1,4.595119850134589
P107,control,1.0,0.0,0.0,1.0,Contracts_28,Contracts,B,B,1,1.7917594692280558
P107,control,1.0,0.0,0.0,1.0,Contracts_29,Contracts,B,A,0,-0.4418327522790392
P107,control,1.0,0.0,0.0,1.0,Contracts_3,Contracts,A,A,1,2.5389738710582757
P107,control,1.0,0.0,0.0,1.0,Contracts_30,Contracts,A,A,1,-0.4183685129440723
P107,control,1.0,0.0,0.0,1.0,Contracts_36,Contracts,A,B,0,0.4054651081081642
P107,control,1.0,0.0,0.0,1.0,Contracts_41,Contracts,A,A,1,2.0971411187792364
P107,control,1.0,0.0,0.0,1.0,Contracts_44,Contracts,B,B,1,1.7917594692280558
P107,control,1.0,0.0,0.0,1.0,Contracts_49,Contracts,B,B,1,1.5781853689299963
P107,control,1.0,0.0,0.0,1.0,Contracts_61,Contracts,A,B,0,-1.1856236656577395
P107,control,1.0,0.0,0.0,1.0,Evidence_19,Evidence,A,A,1,4.189654742026424
P107,control,1.0,0.0,0.0,1.0,Evidence_21,Evidence,B,A,0,4.595119850134589
P107,control,1.0,0.0,0.0,1.0,Evidence_36,Evidence,B,B,1,2.5389738710582757
P107,control,1.0,0.0,0.0,1.0,Evidence_37,Evidence,A,B,0,-0.4418327522790393
P107,control,1.0,0.0,0.0,1.0,Evidence_51,Evidence,A,A,1,3.7478219897473855
P107,control,1.0,0.0,0.0,1.0,Evidence_53,Evidence,B,A,0,1.3291359472799422
P107,control,1.0,0.0,0.0,1.0,Evidence_54,Evidence,B,B,1,2.5389738710582757
P107,control,1.0,0.0,0.0,1.0,Evidence_58,Evidence,A,A,1,0.7672551527136672
P107,control,1.0,0.0,0.0,1.0,Evidence_61,Evidence,B,B,1,2.94443897916644
P107,control,1.0,0.0,0.0,1.0,Evidence_64,Evidence,B,B,1,3.7478219897473855
P107,control,1.0,0.0,0.0,1.0,Evidence_69,Evidence,A,A,1,4.595119850134589
P107,control,1.0,0.0,0.0,1.0,Evidence_9,Evidence,B,B,1,5.214159058540813
P107,control,1.0,0.0,0.0,1.0,Surgery_15,Surgery,B,B,1,4.189654742026424
P107,control,1.0,0.0,0.0,1.0,Surgery_152,Surgery,A,A,1,3.496507561466479
P107,control,1.0,0.0,0.0,1.0,Surgery_225,Surgery,B,B,1,4.189654742026424
P107,control,1.0,0.0,0.0,1.0,Surgery_229,Surgery,A,A,1,3.7478219897473855
P107,control,1.0,0.0,0.0,1.0,Surgery_249,Surgery,B,B,1,3.496507561466479
P107,control,1.0,0.0,0.0,1.0,Surgery_25,Surgery,B,B,1,3.7478219897473855
P107,control,1.0,0.0,0.0,1.0,Surgery_265,Surgery,A,B,0,-0.22825865198098005
P107,control,1.0,0.0,0.0,1.0,Surgery_280,Surgery,B,B,1,3.496507561466479
P107,control,1.0,0.0,0.0,1.0,Surgery_283_flipped,Surgery,B,A,0,-1.1856236656577395
P107,control,1.0,0.0,0.0,1.0,Surgery_50,Surgery,B,A,0,-0.7672551527136673
P107,control,1.0,0.0,0.0,1.0,Surgery_62,Surgery,A,A,1,3.976080641728365
P107,control,1.0,0.0,0.0,1.0,Surgery_84,Surgery,A,A,1,4.595119850134589
P107,control,1.0,0.0,0.0,1.0,jbo_111,jbo,A,A,1,2.94443897916644
P107,control,1.0,0.0,0.0,1.0,jbo_12,jbo,A,A,1,-0.4054651081081643
P107,control,1.0,0.0,0.0,1.0,jbo_26,jbo,B,A,0,2.19722457733622
P107,control,1.0,0.0,0.0,1.0,jbo_30,jbo,A,A,1,2.94443897916644
P107,control,1.0,0.0,0.0,1.0,jbo_39,jbo,A,B,0,0.4054651081081642
P107,control,1.0,0.0,0.0,1.0,jbo_44,jbo,A,A,1,1.0986122886681098
P107,control,1.0,0.0,0.0,1.0,jbo_45,jbo,B,B,1,1.3862943611198908
P107,control,1.0,0.0,0.0,1.0,jbo_47,jbo,B,B,1,0.4054651081081642
P107,control,1.0,0.0,0.0,1.0,jbo_54,jbo,A,A,1,-0.6190392084062235
P107,control,1.0,0.0,0.0,1.0,jbo_55,jbo,B,B,1,0.0
P107,control,1.0,0.0,0.0,1.0,jbo_63,jbo,B,B,1,0.4054651081081642
P107,control,1.0,0.0,0.0,1.0,jbo_71,jbo,A,B,0,1.3862943611198908
P108,control,0.0,0.0,0.0,0.0,Contracts_13,Contracts,A,A,1,0.1215085020658081
P108,control,0.0,0.0,0.0,0.0,Contracts_20,Contracts,A,A,1,0.3254224004346277
P108,control,0.0,0.0,0.0,0.0,Contracts_27,Contracts,B,B,1,0.28071340313568793
P108,control,0.0,0.0,0.0,0.0,Contracts_28,Contracts,B,B,1,0.2839226695278754
P108,control,0.0,0.0,0.0,0.0,Contracts_29,Contracts,B,A,0,0.2001870195155999
P108,control,0.0,0.0,0.0,0.0,Contracts_3,Contracts,A,A,1,0.08081940674170882
P108,control,0.0,0.0,0.0,0.0,Contracts_30,Contracts,A,A,1,0.1624307421878714
P108,control,0.0,0.0,0.0,0.0,Contracts_36,Contracts,A,B,0,0.0800427076735365
P108,control,0.0,0.0,0.0,0.0,Contracts_41,Contracts,A,A,1,0.2026290804209874
P108,control,0.0,0.0,0.0,0.0,Contracts_44,Contracts,B,B,1,0.201156722203189
P108,control,0.0,0.0,0.0,0.0,Contracts_49,Contracts,B,B,1,0.2427306845895148
P108,control,0.0,0.0,0.0,0.0,Contracts_61,Contracts,A,B,0,-0.0400053346136992
P108,control,0.0,0.0,0.0,0.0,Evidence_19,Evidence,A,A,1,0.1200480422872357
P108,control,0.0,0.0,0.0,0.0,Evidence_21,Evidence,B,A,0,0.2001870195155998
P108,control,0.0,0.0,0.0,0.0,Evidence_36,Evidence,B,B,1,0.040198338233116
P108,control,0.0,0.0,0.0,0.0,Evidence_37,Evidence,A,B,0,0.2001870195155998
P108,control,0.0,0.0,0.0,0.0,Evidence_51,Evidence,A,A,1,0.3208150073042147
P108,control,0.0,0.0,0.0,0.0,Evidence_53,Evidence,B,A,0,0.1617068402989246
P108,control,0.0,0.0,0.0,0.0,Evidence_54,Evidence,B,B,1,0.2804869619172427
P108,control,0.0,0.0,0.0,0.0,Evidence_58,Evidence,A,A,1,0.1200480422872357
P108,control,0.0,0.0,0.0,0.0,Evidence_61,Evidence,B,B,1,0.1606653608484522
P108,control,0.0,0.0,0.0,0.0,Evidence_64,Evidence,B,B,1,0.2403853577487159
P108,control,0.0,0.0,0.0,0.0,Evidence_69,Evidence,A,A,1,0.16111934914335171
P108,control,0.0,0.0,0.0,0.0,Evidence_9,Evidence,B,B,1,0.28071340313568793
P108,control,0.0,0.0,0.0,0.0,Surgery_15,Surgery,B,B,1,0.24067603007585062
P108,control,0.0,0.0,0.0,0.0,Surgery_152,Surgery,A,A,1,0.12062798778861492
P108,control,0.0,0.0,0.0,0.0,Surgery_225,Surgery,B,B,1,0.12062798778861492
P108,control,0.0,0.0,0.0,0.0,Surgery_229,Surgery,A,A,1,1.4663370687934272
P108,control,0.0,0.0,0.0,0.0,Surgery_249,Surgery,B,B,1,0.28071340313568793
P108,control,0.0,0.0,0.0,0.0,Surgery_25,Surgery,B,B,1,0.2001870195155999
P108,control,0.0,0.0,0.0,0.0,Surgery_265,Surgery,A,B,0,0.4823241136337763
P108,control,0.0,0.0,0.0,0.0,Surgery_280,Surgery,B,B,1,0.28532079626610085
P108,control,0.0,0.0,0.0,0.0,Surgery_283_flipped,Surgery,B,A,0,0.1201443118420633
P108,control,0.0,0.0,0.0,0.0,Surgery_50,Surgery,B,A,0,0.160085415347073
P108,control,0.0,0.0,0.0,0.0,Surgery_62,Surgery,A,A,1,0.2827680576493516
P108,control,0.0,0.0,0.0,0.0,Surgery_84,Surgery,A,A,1,0.160085415347073
P108,control,0.0,0.0,0.0,0.0,jbo_111,jbo,A,A,1,0.3254224004346277
P108,control,0.0,0.0,0.0,0.0,jbo_12,jbo,A,A,1,-0.160085415347073
P108,control,0.0,0.0,0.0,0.0,jbo_26,jbo,B,A,0,0.3212047644904247
P108,control,0.0,0.0,0.0,0.0,jbo_30,jbo,A,A,1,0.2427306845895143
P108,control,0.0,0.0,0.0,0.0,jbo_39,jbo,A,B,0,-0.1201443118420634
P108,control,0.0,0.0,0.0,0.0,jbo_44,jbo,A,A,1,0.2001870195155998
P108,control,0.0,0.0,0.0,0.0,jbo_45,jbo,B,B,1,0.2406760300758505
P108,control,0.0,0.0,0.0,0.0,jbo_47,jbo,B,B,1,0.2001870195155998
P108,control,0.0,0.0,0.0,0.0,jbo_54,jbo,A,A,1,-0.2406760300758504
P108,control,0.0,0.0,0.0,0.0,jbo_55,jbo,B,B,1,0.1201443118420633
P108,control,0.0,0.0,0.0,0.0,jbo_63,jbo,B,B,1,0.1601496464557625
P108,control,0.0,0.0,0.0,0.0,jbo_71,jbo,A,B,0,2.8643962714929034
P109,no assistance,0.0,0.0,0.0,1.0,Contracts_13,Contracts,A,A,1,1.0986122886681098
P109,no assistance,0.0,0.0,0.0,1.0,Contracts_20,Contracts,A,A,1,4.595119850134589
P109,no assistance,0.0,0.0,0.0,1.0,Contracts_27,Contracts,B,B,1,2.602689685444384
P109,no assistance,0.0,0.0,0.0,1.0,Contracts_28,Contracts,B,B,1,4.595119850134589
P109,no assistance,0.0,0.0,0.0,1.0,Contracts_29,Contracts,B,A,0,1.0986122886681098
P109,no assistance,0.0,0.0,0.0,1.0,Contracts_3,Contracts,A,A,1,0.0
P109,no assistance,0.0,0.0,0.0,1.0,Contracts_30,Contracts,A,A,1,0.0
P109,no assistance,0.0,0.0,0.0,1.0,Contracts_36,Contracts,A,B,0,-3.49650756146648
P109,no assistance,0.0,0.0,0.0,1.0,Contracts_41,Contracts,A,A,1,4.595119850134589
P109,no assistance,0.0,0.0,0.0,1.0,Contracts_44,Contracts,B,B,1,0.0
P109,no assistance,0.0,0.0,0.0,1.0,Contracts_49,Contracts,B,B,1,0.0
P109,no assistance,0.0,0.0,0.0,1.0,Contracts_61,Contracts,A,B,0,4.595119850134589
P109,no assistance,0.0,0.0,0.0,1.0,Evidence_19,Evidence,A,A,1,0.4054651081081642
P109,no assistance,0.0,0.0,0.0,1.0,Evidence_21,Evidence,B,A,0,-1.3862943611198908
P109,no assistance,0.0,0.0,0.0,1.0,Evidence_36,Evidence,B,B,1,-1.0986122886681098
P109,no assistance,0.0,0.0,0.0,1.0,Evidence_37,Evidence,A,B,0,2.19722457733622
P109,no assistance,0.0,0.0,0.0,1.0,Evidence_51,Evidence,A,A,1,-4.59511985013459
P109,no assistance,0.0,0.0,0.0,1.0,Evidence_53,Evidence,B,A,0,-2.19722457733622
P109,no assistance,0.0,0.0,0.0,1.0,Evidence_54,Evidence,B,B,1,-4.595119850134589
P109,no assistance,0.0,0.0,0.0,1.0,Evidence_58,Evidence,A,A,1,-1.0986122886681098
P109,no assistance,0.0,0.0,0.0,1.0,Evidence_61,Evidence,B,B,1,4.595119850134589
P109,no assistance,0.0,0.0,0.0,1.0,Evidence_64,Evidence,B,B,1,0.0
P109,no assistance,0.0,0.0,0.0,1.0,Evidence_69,Evidence,A,A,1,2.19722457733622
P109,no assistance,0.0,0.0,0.0,1.0,Evidence_9,Evidence,B,B,1,1.1526795099383855
P109,no assistance,0.0,0.0,0.0,1.0,Surgery_15,Surgery,B,B,1,4.595119850134589
P109,no assistance,0.0,0.0,0.0,1.0,Surgery_152,Surgery,A,A,1,-4.59511985013459
P109,no assistance,0.0,0.0,0.0,1.0,Surgery_225,Surgery,B,B,1,4.595119850134589
P109,no assistance,0.0,0.0,0.0,1.0,Surgery_229,Surgery,A,A,1,2.19722457733622
P109,no assistance,0.0,0.0,0.0,1.0,Surgery_249,Surgery,B,B,1,4.595119850134589
P109,no assistance,0.0,0.0,0.0,1.0,Surgery_25,Surgery,B,B,1,4.595119850134589
P109,no assistance,0.0,0.0,0.0,1.0,Surgery_265,Surgery,A,B,0,-4.59511985013459
P109,no assistance,0.0,0.0,0.0,1.0,Surgery_280,Surgery,B,B,1,4.595119850134589
P109,no assistance,0.0,0.0,0.0,1.0,Surgery_283_flipped,Surgery,B,A,0,1.0986122886681098
P109,no assistance,0.0,0.0,0.0,1.0,Surgery_50,Surgery,B,A,0,-4.595119850134589
P109,no assistance,0.0,0.0,0.0,1.0,Surgery_62,Surgery,A,A,1,4.595119850134589
P109,no assistance,0.0,0.0,0.0,1.0,Surgery_84,Surgery,A,A,1,4.595119850134589
P109,no assistance,0.0,0.0,0.0,1.0,jbo_111,jbo,A,A,1,1.0986122886681098
P109,no assistance,0.0,0.0,0.0,1.0,jbo_12,jbo,A,A,1,-4.59511985013459
P109,no assistance,0.0,0.0,0.0,1.0,jbo_26,jbo,B,A,0,-1.0986122886681098
P109,no assistance,0.0,0.0,0.0,1.0,jbo_30,jbo,A,A,1,4.595119850134589
P109,no assistance,0.0,0.0,0.0,1.0,jbo_39,jbo,A,B,0,1.0986122886681098
P109,no assistance,0.0,0.0,0.0,1.0,jbo_44,jbo,A,A,1,4.595119850134589
P109,no assistance,0.0,0.0,0.0,1.0,jbo_45,jbo,B,B,1,4.595119850134589
P109,no assistance,0.0,0.0,0.0,1.0,jbo_47,jbo,B,B,1,4.595119850134589
P109,no assistance,0.0,0.0,0.0,1.0,jbo_54,jbo,A,A,1,-1.0986122886681098
P109,no assistance,0.0,0.0,0.0,1.0,jbo_55,jbo,B,B,1,4.595119850134589
P109,no assistance,0.0,0.0,0.0,1.0,jbo_63,jbo,B,B,1,-1.0986122886681098
P109,no assistance,0.0,0.0,0.0,1.0,jbo_71,jbo,A,B,0,4.595119850134589
P11,control,0.0,0.0,0.0,1.0,Contracts_13,Contracts,A,A,1,1.84582669049833
