participant_code,group,medical_experience,legal_experience,conlang_experience,native_english,item_id,topic,timepoint,probability_assigned_to_a,correct_answer,logit
P3,control,0,0,0,0,jbo_47,jbo,intermediate,30.0,B,0.8472978603872034
P3,control,0,0,0,0,jbo_47,jbo,after,5.0,B,2.9444389791664394
P3,control,0,0,0,0,Surgery_25,Surgery,before,30.0,B,0.8472978603872034
P3,control,0,0,0,0,Surgery_25,Surgery,intermediate,10.0,B,2.1972245773362196
P3,control,0,0,0,0,Surgery_25,Surgery,after,0.0,B,4.595119850134589
P3,control,0,0,0,0,Surgery_15,Surgery,before,60.0,B,-0.4054651081081643
P3,control,0,0,0,0,Surgery_15,Surgery,intermediate,25.0,B,1.0986122886681098
P3,control,0,0,0,0,Surgery_15,Surgery,after,0.0,B,4.595119850134589
P3,control,0,0,0,0,Evidence_54,Evidence,before,40.0,B,0.4054651081081642
P3,control,0,0,0,0,Evidence_54,Evidence,intermediate,10.0,B,2.1972245773362196
P3,control,0,0,0,0,Evidence_54,Evidence,after,0.0,B,4.595119850134589
P3,control,0,0,0,0,Evidence_58,Evidence,before,65.0,A,0.6190392084062236
P3,control,0,0,0,0,Evidence_58,Evidence,intermediate,80.0,A,1.3862943611198908
P3,control,0,0,0,0,Evidence_58,Evidence,after,85.0,A,1.7346010553881064
P3,control,0,0,0,0,Evidence_61,Evidence,before,40.0,B,0.4054651081081642
P3,control,0,0,0,0,Evidence_61,Evidence,intermediate,20.0,B,1.3862943611198908
P3,control,0,0,0,0,Evidence_61,Evidence,after,0.0,B,4.595119850134589
P3,control,0,0,0,0,Evidence_19,Evidence,before,60.0,A,0.4054651081081642
P3,control,0,0,0,0,Evidence_19,Evidence,intermediate,75.0,A,1.0986122886681098
P3,control,0,0,0,0,Evidence_19,Evidence,after,100.0,A,4.595119850134589
P3,control,0,0,0,0,Evidence_36,Evidence,before,40.0,B,0.4054651081081642
P3,control,0,0,0,0,Evidence_36,Evidence,intermediate,25.0,B,1.0986122886681098
P3,control,0,0,0,0,Evidence_36,Evidence,after,10.0,B,2.1972245773362196
P3,control,0,0,0,0,Surgery_225,Surgery,before,35.0,B,0.6190392084062236
P3,control,0,0,0,0,Surgery_225,Surgery,intermediate,5.0,B,2.9444389791664394
P3,control,0,0,0,0,Surgery_225,Surgery,after,0.0,B,4.595119850134589
P3,control,0,0,0,0,Evidence_21,Evidence,before,40.0,A,-0.4054651081081643
P3,control,0,0,0,0,Evidence_21,Evidence,intermediate,15.0,A,-1.7346010553881064
P3,control,0,0,0,0,Evidence_21,Evidence,after,5.0,A,-2.9444389791664403
P3,control,0,0,0,0,Contracts_3,Contracts,before,65.0,A,0.6190392084062236
P3,control,0,0,0,0,Contracts_3,Contracts,intermediate,80.0,A,1.3862943611198908
P3,control,0,0,0,0,Contracts_3,Contracts,after,100.0,A,4.595119850134589
P3,control,0,0,0,0,Evidence_64,Evidence,before,40.0,B,0.4054651081081642
P3,control,0,0,0,0,Evidence_64,Evidence,intermediate,15.0,B,1.7346010553881064
P3,control,0,0,0,0,Evidence_64,Evidence,after,0.0,B,4.595119850134589
P3,control,0,0,0,0,Surgery_62,Surgery,before,45.0,A,-0.20067069546215124
P3,control,0,0,0,0,Surgery_62,Surgery,intermediate,75.0,A,1.0986122886681098
P3,control,0,0,0,0,Surgery_62,Surgery,after,100.0,A,4.595119850134589
P3,control,0,0,0,0,jbo_54,jbo,before,50.0,A,0.0
P3,control,0,0,0,0,jbo_54,jbo,intermediate,90.0,A,2.1972245773362196
P3,control,0,0,0,0,jbo_54,jbo,after,100.0,A,4.595119850134589
P3,control,0,0,0,0,Contracts_61,Contracts,before,65.0,B,-0.6190392084062235
P3,control,0,0,0,0,Contracts_61,Contracts,intermediate,80.0,B,-1.3862943611198908
P3,control,0,0,0,0,Contracts_61,Contracts,after,95.0,B,-2.9444389791664394
P3,control,0,0,0,0,Contracts_13,Contracts,before,60.0,A,0.4054651081081642
P3,control,0,0,0,0,Contracts_13,Contracts,intermediate,90.0,A,2.1972245773362196
P3,control,0,0,0,0,Contracts_13,Contracts,after,96.0,A,3.178053830347945
P3,control,0,0,0,0,jbo_30,jbo,before,50.0,A,0.0
P3,control,0,0,0,0,jbo_30,jbo,intermediate,75.0,A,1.0986122886681098
P3,control,0,0,0,0,jbo_30,jbo,after,100.0,A,4.595119850134589
P3,control,0,0,0,0,Surgery_229,Surgery,before,70.0,A,0.8472978603872034
P3,control,0,0,0,0,Surgery_229,Surgery,intermediate,95.0,A,2.9444389791664394
P3,control,0,0,0,0,Surgery_229,Surgery,after,100.0,A,4.595119850134589
P3,control,0,0,0,0,Contracts_29,Contracts,before,60.0,A,0.4054651081081642
P3,control,0,0,0,0,Contracts_29,Contracts,intermediate,30.0,A,-0.8472978603872036
P3,control,0,0,0,0,Contracts_29,Contracts,after,20.0,A,-1.3862943611198906
P3,control,0,0,0,0,jbo_55,jbo,before,50.0,B,0.0
P3,control,0,0,0,0,jbo_55,jbo,intermediate,5.0,B,2.9444389791664394
P3,control,0,0,0,0,jbo_55,jbo,after,0.0,B,4.595119850134589
P3,control,0,0,0,0,Contracts_44,Contracts,before,40.0,B,0.4054651081081642
P3,control,0,0,0,0,Contracts_44,Contracts,intermediate,20.0,B,1.3862943611198908
P3,control,0,0,0,0,Contracts_44,Contracts,after,0.0,B,4.595119850134589
P3,control,0,0,0,0,Evidence_69,Evidence,before,40.0,A,-0.4054651081081643
P3,control,0,0,0,0,Evidence_69,Evidence,intermediate,70.0,A,0.8472978603872034
P3,control,0,0,0,0,Evidence_69,Evidence,after,100.0,A,4.595119850134589
P3,control,0,0,0,0,Surgery_50,Surgery,before,30.0,A,-0.8472978603872036
P3,control,0,0,0,0,Surgery_50,Surgery,intermediate,5.0,A,-2.9444389791664403
P3,control,0,0,0,0,Surgery_50,Surgery,after,0.0,A,-4.59511985013459
P3,control,0,0,0,0,jbo_71,jbo,before,50.0,B,0.0
P3,control,0,0,0,0,jbo_71,jbo,intermediate,90.0,B,-2.1972245773362196
P3,control,0,0,0,0,jbo_71,jbo,after,50.0,B,0.0
P3,control,0,0,0,0,jbo_44,jbo,before,50.0,A,0.0
P3,control,0,0,0,0,jbo_44,jbo,intermediate,80.0,A,1.3862943611198908
P3,control,0,0,0,0,jbo_44,jbo,after,95.0,A,2.9444389791664394
P3,control,0,0,0,0,jbo_45,jbo,before,50.0,B,0.0
P3,control,0,0,0,0,jbo_45,jbo,intermediate,25.0,B,1.0986122886681098
P3,control,0,0,0,0,jbo_45,jbo,after,66.0,B,-0.6632942174102644
P3,control,0,0,0,0,Surgery_265,Surgery,before,30.0,B,0.8472978603872034
P3,control,0,0,0,0,Surgery_265,Surgery,intermediate,70.0,B,-0.8472978603872034
P3,control,0,0,0,0,Surgery_265,Surgery,after,30.0,B,0.8472978603872034
P3,control,0,0,0,0,Evidence_51,Evidence,before,70.0,A,0.8472978603872034
P3,control,0,0,0,0,Evidence_51,Evidence,intermediate,80.0,A,1.3862943611198908
P3,control,0,0,0,0,Evidence_51,Evidence,after,100.0,A,4.595119850134589
P3,control,0,0,0,0,jbo_39,jbo,before,50.0,B,0.0
P3,control,0,0,0,0,jbo_39,jbo,intermediate,75.0,B,-1.0986122886681098
P3,control,0,0,0,0,jbo_39,jbo,after,100.0,B,-4.595119850134589
P3,control,0,0,0,0,jbo_111,jbo,before,50.0,A,0.0
P3,control,0,0,0,0,jbo_111,jbo,intermediate,80.0,A,1.3862943611198908
P3,control,0,0,0,0,jbo_111,jbo,after,95.0,A,2.9444389791664394
P3,control,0,0,0,0,Surgery_152,Surgery,before,40.0,A,-0.4054651081081643
P3,control,0,0,0,0,Surgery_152,Surgery,intermediate,75.0,A,1.0986122886681098
P3,control,0,0,0,0,Surgery_152,Surgery,after,100.0,A,4.595119850134589
P3,control,0,0,0,0,Contracts_36,Contracts,before,65.0,B,-0.6190392084062235
P3,control,0,0,0,0,Contracts_36,Contracts,intermediate,70.0,B,-0.8472978603872034
P3,control,0,0,0,0,Contracts_36,Contracts,after,90.0,B,-2.1972245773362196
P3,control,0,0,0,0,jbo_12,jbo,before,50.0,A,0.0
P3,control,0,0,0,0,jbo_12,jbo,intermediate,80.0,A,1.3862943611198908
P3,control,0,0,0,0,jbo_12,jbo,after,100.0,A,4.595119850134589
P3,control,0,0,0,0,Contracts_41,Contracts,before,65.0,A,0.6190392084062236
P3,control,0,0,0,0,Contracts_41,Contracts,intermediate,85.0,A,1.7346010553881064
P3,control,0,0,0,0,Contracts_41,Contracts,after,100.0,A,4.595119850134589
P3,control,0,0,0,0,Contracts_49,Contracts,before,35.0,B,0.6190392084062236
P3,control,0,0,0,0,Contracts_49,Contracts,intermediate,5.0,B,2.9444389791664394
P3,control,0,0,0,0,Contracts_49,Contracts,after,0.0,B,4.595119850134589
P3,control,0,0,0,0,Contracts_28,Contracts,before,65.0,B,-0.6190392084062235
P3,control,0,0,0,0,Contracts_28,Contracts,intermediate,25.0,B,1.0986122886681098
P3,control,0,0,0,0,Contracts_28,Contracts,after,25.0,B,1.0986122886681098
P3,control,0,0,0,0,Evidence_37,Evidence,before,70.0,B,-0.8472978603872034
P3,control,0,0,0,0,Evidence_37,Evidence,intermediate,80.0,B,-1.3862943611198908
P3,control,0,0,0,0,Evidence_37,Evidence,after,90.0,B,-2.1972245773362196
P4,intervention,0,0,0,1,Surgery_280,Surgery,before,40.0,B,0.4054651081081642
P4,intervention,0,0,0,1,Surgery_280,Surgery,intermediate,30.0,B,0.8472978603872034
P4,intervention,0,0,0,1,Surgery_280,Surgery,after,5.0,B,2.9444389791664394
P4,intervention,0,0,0,1,Contracts_30,Contracts,before,55.0,A,0.2006706954621514
P4,intervention,0,0,0,1,Contracts_30,Contracts,intermediate,45.0,A,-0.20067069546215124
P4,intervention,0,0,0,1,Contracts_30,Contracts,after,35.0,A,-0.6190392084062235
P4,intervention,0,0,0,1,Contracts_27,Contracts,before,35.0,B,0.6190392084062236
P4,intervention,0,0,0,1,Contracts_27,Contracts,intermediate,20.0,B,1.3862943611198908
P4,intervention,0,0,0,1,Contracts_27,Contracts,after,5.0,B,2.9444389791664394
P4,intervention,0,0,0,1,Evidence_53,Evidence,before,40.0,A,-0.4054651081081643
P4,intervention,0,0,0,1,Evidence_53,Evidence,intermediate,30.0,A,-0.8472978603872036
P4,intervention,0,0,0,1,Evidence_53,Evidence,after,25.0,A,-1.0986122886681098
P4,intervention,0,0,0,1,jbo_63,jbo,before,50.0,B,0.0
P4,intervention,0,0,0,1,jbo_63,jbo,intermediate,40.0,B,0.4054651081081642
P4,intervention,0,0,0,1,jbo_63,jbo,after,25.0,B,1.0986122886681098
P4,intervention,0,0,0,1,Surgery_249,Surgery,before,50.0,B,0.0
P4,intervention,0,0,0,1,Surgery_249,Surgery,intermediate,40.0,B,0.4054651081081642
P4,intervention,0,0,0,1,Surgery_249,Surgery,after,40.0,B,0.4054651081081642
P4,intervention,0,0,0,1,Contracts_20,Contracts,before,55.0,A,0.2006706954621514
P4,intervention,0,0,0,1,Contracts_20,Contracts,intermediate,45.0,A,-0.20067069546215124
P4,intervention,0,0,0,1,Contracts_20,Contracts,after,35.0,A,-0.6190392084062235
P4,intervention,0,0,0,1,Surgery_283_flipped,Surgery,before,55.0,A,0.2006706954621514
P4,intervention,0,0,0,1,Surgery_283_flipped,Surgery,intermediate,45.0,A,-0.20067069546215124
P4,intervention,0,0,0,1,Surgery_283_flipped,Surgery,after,97.0,A,3.4760986898352724
P4,intervention,0,0,0,1,Evidence_9,Evidence,before,85.0,B,-1.7346010553881062
P4,intervention,0,0,0,1,Evidence_9,Evidence,intermediate,70.0,B,-0.8472978603872034
P4,intervention,0,0,0,1,Evidence_9,Evidence,after,85.0,B,-1.7346010553881062
P4,intervention,0,0,0,1,jbo_26,jbo,before,50.0,A,0.0
P4,intervention,0,0,0,1,jbo_26,jbo,intermediate,35.0,A,-0.6190392084062235
P4,intervention,0,0,0,1,jbo_26,jbo,after,10.0,A,-2.197224577336219
P4,intervention,0,0,0,1,Surgery_84,Surgery,before,40.0,A,-0.4054651081081643
P4,intervention,0,0,0,1,Surgery_84,Surgery,intermediate,40.0,A,-0.4054651081081643
P4,intervention,0,0,0,1,Surgery_84,Surgery,after,25.0,A,-1.0986122886681098
P4,intervention,0,0,0,1,jbo_47,jbo,before,50.0,B,0.0
P4,intervention,0,0,0,1,jbo_47,jbo,intermediate,35.0,B,0.6190392084062236
P4,intervention,0,0,0,1,jbo_47,jbo,after,10.0,B,2.1972245773362196
P4,intervention,0,0,0,1,Surgery_25,Surgery,before,40.0,B,0.4054651081081642
P4,intervention,0,0,0,1,Surgery_25,Surgery,intermediate,30.0,B,0.8472978603872034
P4,intervention,0,0,0,1,Surgery_25,Surgery,after,5.0,B,2.9444389791664394
P4,intervention,0,0,0,1,Surgery_15,Surgery,before,50.0,B,0.0
P4,intervention,0,0,0,1,Surgery_15,Surgery,intermediate,45.0,B,0.2006706954621514
P4,intervention,0,0,0,1,Surgery_15,Surgery,after,30.0,B,0.8472978603872034
P4,intervention,0,0,0,1,Evidence_54,Evidence,before,40.0,B,0.4054651081081642
P4,intervention,0,0,0,1,Evidence_54,Evidence,intermediate,30.0,B,0.8472978603872034
P4,intervention,0,0,0,1,Evidence_54,Evidence,after,5.0,B,2.9444389791664394
P4,intervention,0,0,0,1,Evidence_58,Evidence,before,65.0,A,0.6190392084062236
P4,intervention,0,0,0,1,Evidence_58,Evidence,intermediate,70.0,A,0.8472978603872034
P4,intervention,0,0,0,1,Evidence_58,Evidence,after,90.0,A,2.1972245773362196
P4,intervention,0,0,0,1,Evidence_61,Evidence,before,65.0,B,-0.6190392084062235
P4,intervention,0,0,0,1,Evidence_61,Evidence,intermediate,55.0,B,-0.20067069546215138
P4,intervention,0,0,0,1,Evidence_61,Evidence,after,20.0,B,1.3862943611198908
P4,intervention,0,0,0,1,Evidence_19,Evidence,before,60.0,A,0.4054651081081642
P4,intervention,0,0,0,1,Evidence_19,Evidence,intermediate,70.0,A,0.8472978603872034
P4,intervention,0,0,0,1,Evidence_19,Evidence,after,85.0,A,1.7346010553881064
P4,intervention,0,0,0,1,Evidence_36,Evidence,before,35.0,B,0.6190392084062236
P4,intervention,0,0,0,1,Evidence_36,Evidence,intermediate,30.0,B,0.8472978603872034
P4,intervention,0,0,0,1,Evidence_36,Evidence,after,25.0,B,1.0986122886681098
P4,intervention,0,0,0,1,Surgery_225,Surgery,before,50.0,B,0.0
P4,intervention,0,0,0,1,Surgery_225,Surgery,intermediate,40.0,B,0.4054651081081642
P4,intervention,0,0,0,1,Surgery_225,Surgery,after,20.0,B,1.3862943611198908
P4,intervention,0,0,0,1,Evidence_21,Evidence,before,40.0,A,-0.4054651081081643
P4,intervention,0,0,0,1,Evidence_21,Evidence,intermediate,30.0,A,-0.8472978603872036
P4,intervention,0,0,0,1,Evidence_21,Evidence,after,10.0,A,-2.197224577336219
P4,intervention,0,0,0,1,Contracts_3,Contracts,before,50.0,A,0.0
P4,intervention,0,0,0,1,Contracts_3,Contracts,intermediate,60.0,A,0.4054651081081642
P4,intervention,0,0,0,1,Contracts_3,Contracts,after,85.0,A,1.7346010553881064
P4,intervention,0,0,0,1,Evidence_64,Evidence,before,40.0,B,0.4054651081081642
P4,intervention,0,0,0,1,Evidence_64,Evidence,intermediate,30.0,B,0.8472978603872034
P4,intervention,0,0,0,1,Evidence_64,Evidence,after,25.0,B,1.0986122886681098
P4,intervention,0,0,0,1,Surgery_62,Surgery,before,50.0,A,0.0
P4,intervention,0,0,0,1,Surgery_62,Surgery,intermediate,65.0,A,0.6190392084062236
P4,intervention,0,0,0,1,Surgery_62,Surgery,after,90.0,A,2.1972245773362196
P4,intervention,0,0,0,1,jbo_54,jbo,before,50.0,A,0.0
P4,intervention,0,0,0,1,jbo_54,jbo,intermediate,50.0,A,0.0
P4,intervention,0,0,0,1,jbo_54,jbo,after,95.0,A,2.9444389791664394
P4,intervention,0,0,0,1,Contracts_61,Contracts,before,65.0,B,-0.6190392084062235
P4,intervention,0,0,0,1,Contracts_61,Contracts,intermediate,80.0,B,-1.3862943611198908
P4,intervention,0,0,0,1,Contracts_61,Contracts,after,90.0,B,-2.1972245773362196
P4,intervention,0,0,0,1,Contracts_13,Contracts,before,62.0,A,0.4895482253187058
P4,intervention,0,0,0,1,Contracts_13,Contracts,intermediate,70.0,A,0.8472978603872034
P4,intervention,0,0,0,1,Contracts_13,Contracts,after,85.0,A,1.7346010553881064
P4,intervention,0,0,0,1,jbo_30,jbo,before,50.0,A,0.0
P4,intervention,0,0,0,1,jbo_30,jbo,intermediate,60.0,A,0.4054651081081642
P4,intervention,0,0,0,1,jbo_30,jbo,after,95.0,A,2.9444389791664394
P4,intervention,0,0,0,1,Surgery_229,Surgery,before,60.0,A,0.4054651081081642
P4,intervention,0,0,0,1,Surgery_229,Surgery,intermediate,70.0,A,0.8472978603872034
P4,intervention,0,0,0,1,Surgery_229,Surgery,after,90.0,A,2.1972245773362196
P4,intervention,0,0,0,1,Contracts_29,Contracts,before,45.0,A,-0.20067069546215124
P4,intervention,0,0,0,1,Contracts_29,Contracts,intermediate,35.0,A,-0.6190392084062235
P4,intervention,0,0,0,1,Contracts_29,Contracts,after,10.0,A,-2.197224577336219
P4,intervention,0,0,0,1,jbo_55,jbo,before,50.0,B,0.0
P4,intervention,0,0,0,1,jbo_55,jbo,intermediate,45.0,B,0.2006706954621514
P4,intervention,0,0,0,1,jbo_55,jbo,after,40.0,B,0.4054651081081642
P4,intervention,0,0,0,1,Contracts_44,Contracts,before,60.0,B,-0.4054651081081643
P4,intervention,0,0,0,1,Contracts_44,Contracts,intermediate,45.0,B,0.2006706954621514
P4,intervention,0,0,0,1,Contracts_44,Contracts,after,40.0,B,0.4054651081081642
P4,intervention,0,0,0,1,Evidence_69,Evidence,before,55.0,A,0.2006706954621514
P4,intervention,0,0,0,1,Evidence_69,Evidence,intermediate,65.0,A,0.6190392084062236
P4,intervention,0,0,0,1,Evidence_69,Evidence,after,75.0,A,1.0986122886681098
P4,intervention,0,0,0,1,Surgery_50,Surgery,before,55.0,A,0.2006706954621514
P4,intervention,0,0,0,1,Surgery_50,Surgery,intermediate,45.0,A,-0.20067069546215124
P4,intervention,0,0,0,1,Surgery_50,Surgery,after,75.0,A,1.0986122886681098
P4,intervention,0,0,0,1,jbo_71,jbo,before,50.0,B,0.0
P4,intervention,0,0,0,1,jbo_71,jbo,intermediate,55.0,B,-0.20067069546215138
P4,intervention,0,0,0,1,jbo_71,jbo,after,90.0,B,-2.1972245773362196
P4,intervention,0,0,0,1,jbo_44,jbo,before,50.0,A,0.0
P4,intervention,0,0,0,1,jbo_44,jbo,intermediate,65.0,A,0.6190392084062236
P4,intervention,0,0,0,1,jbo_44,jbo,after,90.0,A,2.1972245773362196
P4,intervention,0,0,0,1,jbo_45,jbo,before,50.0,B,0.0
P4,intervention,0,0,0,1,jbo_45,jbo,intermediate,40.0,B,0.4054651081081642
P4,intervention,0,0,0,1,jbo_45,jbo,after,3.0,B,3.4760986898352724
P4,intervention,0,0,0,1,Surgery_265,Surgery,before,35.0,B,0.6190392084062236
P4,intervention,0,0,0,1,Surgery_265,Surgery,intermediate,45.0,B,0.2006706954621514
P4,intervention,0,0,0,1,Surgery_265,Surgery,after,80.0,B,-1.3862943611198908
P4,intervention,0,0,0,1,Evidence_51,Evidence,before,60.0,A,0.4054651081081642
P4,intervention,0,0,0,1,Evidence_51,Evidence,intermediate,65.0,A,0.6190392084062236
P4,intervention,0,0,0,1,Evidence_51,Evidence,after,85.0,A,1.7346010553881064
P4,intervention,0,0,0,1,jbo_39,jbo,before,50.0,B,0.0
P4,intervention,0,0,0,1,jbo_39,jbo,intermediate,60.0,B,-0.4054651081081643
P4,intervention,0,0,0,1,jbo_39,jbo,after,55.0,B,-0.20067069546215138
P4,intervention,0,0,0,1,jbo_111,jbo,before,50.0,A,0.0
P4,intervention,0,0,0,1,jbo_111,jbo,intermediate,60.0,A,0.4054651081081642
P4,intervention,0,0,0,1,jbo_111,jbo,after,80.0,A,1.3862943611198908
P4,intervention,0,0,0,1,Surgery_152,Surgery,before,60.0,A,0.4054651081081642
P4,intervention,0,0,0,1,Surgery_152,Surgery,intermediate,70.0,A,0.8472978603872034
P4,intervention,0,0,0,1,Surgery_152,Surgery,after,35.0,A,-0.6190392084062235
P4,intervention,0,0,0,1,Contracts_36,Contracts,before,45.0,B,0.2006706954621514
P4,intervention,0,0,0,1,Contracts_36,Contracts,intermediate,40.0,B,0.4054651081081642
P4,intervention,0,0,0,1,Contracts_36,Contracts,after,60.0,B,-0.4054651081081643
P4,intervention,0,0,0,1,jbo_12,jbo,before,50.0,A,0.0
P4,intervention,0,0,0,1,jbo_12,jbo,intermediate,65.0,A,0.6190392084062236
P4,intervention,0,0,0,1,jbo_12,jbo,after,95.0,A,2.9444389791664394
P4,intervention,0,0,0,1,Contracts_41,Contracts,before,65.0,A,0.6190392084062236
P4,intervention,0,0,0,1,Contracts_41,Contracts,intermediate,75.0,A,1.0986122886681098
P4,intervention,0,0,0,1,Contracts_41,Contracts,after,60.0,A,0.4054651081081642
P4,intervention,0,0,0,1,Contracts_49,Contracts,before,35.0,B,0.6190392084062236
P4,intervention,0,0,0,1,Contracts_49,Contracts,intermediate,20.0,B,1.3862943611198908
P4,intervention,0,0,0,1,Contracts_49,Contracts,after,5.0,B,2.9444389791664394
P4,intervention,0,0,0,1,Contracts_28,Contracts,before,65.0,B,-0.6190392084062235
P4,intervention,0,0,0,1,Contracts_28,Contracts,intermediate,65.0,B,-0.6190392084062235
P4,intervention,0,0,0,1,Contracts_28,Contracts,after,65.0,B,-0.6190392084062235
P4,intervention,0,0,0,1,Evidence_37,Evidence,before,60.0,B,-0.4054651081081643
P4,intervention,0,0,0,1,Evidence_37,Evidence,intermediate,70.0,B,-0.8472978603872034
P4,intervention,0,0,0,1,Evidence_37,Evidence,after,70.0,B,-0.8472978603872034
P5,intervention,0,0,0,1,Surgery_280,Surgery,before,15.0,B,1.7346010553881064
P5,intervention,0,0,0,1,Surgery_280,Surgery,intermediate,15.0,B,1.7346010553881064
P5,intervention,0,0,0,1,Surgery_280,Surgery,after,0.0,B,4.595119850134589
P5,intervention,0,0,0,1,Contracts_30,Contracts,before,75.0,A,1.0986122886681098
P5,intervention,0,0,0,1,Contracts_30,Contracts,intermediate,90.0,A,2.1972245773362196
P5,intervention,0,0,0,1,Contracts_30,Contracts,after,100.0,A,4.595119850134589
P5,intervention,0,0,0,1,Contracts_27,Contracts,before,70.0,B,-0.8472978603872034
P5,intervention,0,0,0,1,Contracts_27,Contracts,intermediate,20.0,B,1.3862943611198908
P5,intervention,0,0,0,1,Contracts_27,Contracts,after,70.0,B,-0.8472978603872034
P5,intervention,0,0,0,1,Evidence_53,Evidence,before,25.0,A,-1.0986122886681098
P5,intervention,0,0,0,1,Evidence_53,Evidence,intermediate,15.0,A,-1.7346010553881064
P5,intervention,0,0,0,1,Evidence_53,Evidence,after,0.0,A,-4.59511985013459
P5,intervention,0,0,0,1,jbo_63,jbo,before,50.0,B,0.0
P5,intervention,0,0,0,1,jbo_63,jbo,intermediate,10.0,B,2.1972245773362196
P5,intervention,0,0,0,1,jbo_63,jbo,after,0.0,B,4.595119850134589
P5,intervention,0,0,0,1,Surgery_249,Surgery,before,50.0,B,0.0
P5,intervention,0,0,0,1,Surgery_249,Surgery,intermediate,10.0,B,2.1972245773362196
P5,intervention,0,0,0,1,Surgery_249,Surgery,after,0.0,B,4.595119850134589
P5,intervention,0,0,0,1,Contracts_20,Contracts,before,70.0,A,0.8472978603872034
P5,intervention,0,0,0,1,Contracts_20,Contracts,intermediate,90.0,A,2.1972245773362196
P5,intervention,0,0,0,1,Contracts_20,Contracts,after,100.0,A,4.595119850134589
P5,intervention,0,0,0,1,Surgery_283_flipped,Surgery,before,50.0,A,0.0
P5,intervention,0,0,0,1,Surgery_283_flipped,Surgery,intermediate,10.0,A,-2.197224577336219
P5,intervention,0,0,0,1,Surgery_283_flipped,Surgery,after,0.0,A,-4.59511985013459
P5,intervention,0,0,0,1,Evidence_9,Evidence,before,90.0,B,-2.1972245773362196
P5,intervention,0,0,0,1,Evidence_9,Evidence,intermediate,50.0,B,0.0
P5,intervention,0,0,0,1,Evidence_9,Evidence,after,20.0,B,1.3862943611198908
P5,intervention,0,0,0,1,jbo_26,jbo,before,50.0,A,0.0
P5,intervention,0,0,0,1,jbo_26,jbo,intermediate,70.0,A,0.8472978603872034
P5,intervention,0,0,0,1,jbo_26,jbo,after,85.0,A,1.7346010553881064
P5,intervention,0,0,0,1,Surgery_84,Surgery,before,50.0,A,0.0
P5,intervention,0,0,0,1,Surgery_84,Surgery,intermediate,80.0,A,1.3862943611198908
P5,intervention,0,0,0,1,Surgery_84,Surgery,after,100.0,A,4.595119850134589
P5,intervention,0,0,0,1,jbo_47,jbo,before,50.0,B,0.0
P5,intervention,0,0,0,1,jbo_47,jbo,intermediate,20.0,B,1.3862943611198908
